fips,County,State,Alpha code,Population 18-24,Bachelors 18-24,Population Over 25,Bachelors Over 25,population,total cases,total deaths,hospital beds,hospital beds usage,hospital beds covid,hospital icu beds,hospital icu beds usage,hospital icu beds covid,vaccination initiated,vaccination completed,vaccination initiated ratio,vaccination completed ratio,vaccination addl dose,vaccination addl dose ratio,vaccination booster,vaccination booster ratio
48141,El Paso County,Texas,TX,97977,12494,546029,140721,839238,246407,3570,1594.0,1346.0,14.0,234.0,199.0,2.0,986160.0,723276.0,0.95,0.862,289639.0,0.345,156573.0,0.187
48157,Fort Bend County,Texas,TX,76971,13401,576638,289858,811688,255874,928,648.0,576.0,21.0,74.0,61.0,1.0,689385.0,604154.0,0.849,0.744,273570.0,0.337,113569.0,0.14
48167,Galveston County,Texas,TX,30709,4589,242749,84563,342139,116634,555,294.0,264.0,17.0,43.0,39.0,1.0,237609.0,211938.0,0.694,0.619,93704.0,0.274,43054.0,0.126
48181,Grayson County,Texas,TX,11940,551,97311,26574,136212,32279,394,436.0,374.0,8.0,55.0,52.0,1.0,73683.0,63350.0,0.541,0.465,25724.0,0.189,9316.0,0.068
48183,Gregg County,Texas,TX,12765,571,80607,19030,123945,22632,425,543.0,483.0,16.0,67.0,64.0,2.0,65747.0,57555.0,0.53,0.464,22483.0,0.181,8156.0,0.066
48187,Guadalupe County,Texas,TX,17376,2351,121980,37735,166847,45122,156,165.0,51.0,3.0,9.0,6.0,0.0,111196.0,95238.0,0.666,0.571,37964.0,0.228,19754.0,0.118
48201,Harris County,Texas,TX,464755,50066,3085911,1053032,4713325,1319729,11544,11338.0,9690.0,337.0,1248.0,1106.0,40.0,3676900.0,3107454.0,0.78,0.659,1213752.0,0.258,493993.0,0.105
48203,Harrison County,Texas,TX,5286,38,48078,10346,66553,15756,24,0.0,0.0,0.0,0.0,0.0,0.0,31361.0,27464.0,0.471,0.413,10512.0,0.158,3886.0,0.058
48209,Hays County,Texas,TX,42474,5298,166832,78075,230191,78085,221,172.0,158.0,2.0,38.0,34.0,0.0,177376.0,150397.0,0.771,0.653,65409.0,0.284,33307.0,0.145
48213,Henderson County,Texas,TX,6411,361,60198,12366,82737,17812,197,52.0,39.0,1.0,8.0,8.0,0.0,37713.0,32923.0,0.456,0.398,14321.0,0.173,6039.0,0.073
48215,Hidalgo County,Texas,TX,103145,6417,511077,108975,868707,269110,3737,1935.0,1326.0,43.0,172.0,143.0,8.0,1083123.0,697621.0,0.95,0.803,247538.0,0.285,118215.0,0.136
48221,Hood County,Texas,TX,4251,425,48648,16053,61643,14934,20,44.0,32.0,1.0,12.0,5.0,0.0,33875.0,29974.0,0.55,0.486,13863.0,0.225,6372.0,0.103
48231,Hunt County,Texas,TX,11234,985,71203,15257,98594,20299,92,122.0,117.0,2.0,12.0,12.0,0.0,49646.0,43361.0,0.504,0.44,15539.0,0.158,6175.0,0.063
48245,Jefferson County,Texas,TX,21917,2618,167986,36349,251565,65283,507,635.0,579.0,17.0,70.0,62.0,5.0,151412.0,131346.0,0.602,0.522,52395.0,0.208,17534.0,0.07
48251,Johnson County,Texas,TX,16833,1125,128980,30989,175817,52959,482,231.0,210.0,6.0,19.0,16.0,0.0,95609.0,83287.0,0.544,0.474,31914.0,0.182,12411.0,0.071
48257,Kaufman County,Texas,TX,14868,973,108618,30501,136154,42468,262,23.0,10.0,0.0,6.0,2.0,0.0,85726.0,74020.0,0.63,0.544,26750.0,0.196,10304.0,0.076
48291,Liberty County,Texas,TX,8640,221,63366,5696,88219,23332,170,28.0,5.0,0.0,2.0,2.0,0.0,45239.0,38567.0,0.513,0.437,12465.0,0.141,4158.0,0.047
48303,Lubbock County,Texas,TX,53780,7243,189487,66423,310569,114527,1110,1187.0,885.0,23.0,158.0,129.0,2.0,178221.0,155406.0,0.574,0.5,61875.0,0.199,24490.0,0.079
48309,McLennan County,Texas,TX,40046,5697,163373,44686,256623,73947,620,397.0,375.0,9.0,43.0,38.0,2.0,157572.0,136287.0,0.614,0.531,53249.0,0.207,21321.0,0.083
48329,Midland County,Texas,TX,14798,902,107172,32760,176832,48718,214,256.0,193.0,3.0,47.0,40.0,1.0,91910.0,78362.0,0.52,0.443,24561.0,0.139,8208.0,0.046
48339,Montgomery County,Texas,TX,58482,5357,446315,180345,607391,172925,1010,807.0,617.0,28.0,78.0,62.0,4.0,407998.0,348112.0,0.672,0.573,134449.0,0.221,59369.0,0.098
48355,Nueces County,Texas,TX,35955,3436,231955,53849,362294,100970,1104,1210.0,1018.0,72.0,130.0,124.0,10.0,249746.0,212993.0,0.689,0.588,92367.0,0.255,37629.0,0.104
48361,Orange County,Texas,TX,6727,521,56727,10618,83396,18596,113,0.0,0.0,0.0,0.0,0.0,0.0,35907.0,30868.0,0.431,0.37,11513.0,0.138,3724.0,0.045
48367,Parker County,Texas,TX,13392,568,112086,39772,142878,40085,166,82.0,71.0,2.0,20.0,6.0,0.0,77032.0,67807.0,0.539,0.475,25642.0,0.179,10817.0,0.076
48375,Potter County,Texas,TX,11998,897,72917,12875,117415,34350,455,664.0,562.0,8.0,93.0,81.0,2.0,66354.0,55938.0,0.565,0.476,21271.0,0.181,8500.0,0.072
48381,Randall County,Texas,TX,14941,1723,96579,30645,137713,31306,188,0.0,0.0,0.0,0.0,0.0,0.0,75263.0,65717.0,0.547,0.477,26727.0,0.194,10823.0,0.079
48397,Rockwall County,Texas,TX,9583,2268,81289,33542,104915,32022,59,60.0,38.0,1.0,12.0,3.0,0.0,73097.0,63645.0,0.697,0.607,24602.0,0.234,10461.0,0.1
48409,San Patricio County,Texas,TX,5961,581,45845,8020,66730,16756,151,0.0,0.0,0.0,0.0,0.0,0.0,44965.0,37989.0,0.674,0.569,14657.0,0.22,6211.0,0.093
48423,Smith County,Texas,TX,24566,1081,159265,42883,232751,49898,758,1091.0,854.0,25.0,176.0,158.0,2.0,124648.0,109818.0,0.536,0.472,43745.0,0.188,15781.0,0.068
48427,Starr County,Texas,TX,7586,580,36978,5906,64633,25628,197,39.0,16.0,1.0,2.0,2.0,1.0,86632.0,66524.0,0.95,0.95,19909.0,0.308,5801.0,0.09
48439,Tarrant County,Texas,TX,211180,28499,1400304,481984,2102515,641977,6303,4273.0,3608.0,151.0,446.0,362.0,14.0,1401201.0,1222972.0,0.666,0.582,498570.0,0.237,215683.0,0.103
48441,Taylor County,Texas,TX,21098,3019,89055,24954,138034,42804,472,413.0,380.0,14.0,28.0,25.0,2.0,82640.0,71272.0,0.599,0.516,27741.0,0.201,11917.0,0.086
48451,Tom Green County,Texas,TX,13183,1221,77318,19088,119200,43292,234,459.0,286.0,5.0,36.0,17.0,1.0,68260.0,61109.0,0.573,0.513,24261.0,0.204,7497.0,0.063
48453,Travis County,Texas,TX,124112,28425,938274,534690,1273954,323467,1428,2718.0,2002.0,26.0,300.0,234.0,1.0,1090285.0,925454.0,0.856,0.726,461346.0,0.362,250808.0,0.197
48469,Victoria County,Texas,TX,9233,1017,59267,10843,92084,25358,120,679.0,248.0,15.0,52.0,22.0,1.0,51539.0,45762.0,0.56,0.497,19379.0,0.21,7100.0,0.077
48471,Walker County,Texas,TX,14918,443,52631,13012,72971,24775,45,61.0,42.0,1.0,3.0,2.0,0.0,40799.0,35769.0,0.559,0.49,14342.0,0.197,4360.0,0.06
48479,Webb County,Texas,TX,31406,2263,153782,34427,276652,107601,794,341.0,323.0,5.0,45.0,41.0,0.0,546374.0,312768.0,0.95,0.95,92892.0,0.336,50435.0,0.182
48485,Wichita County,Texas,TX,16477,1331,84089,19977,132230,41242,516,270.0,215.0,8.0,16.0,15.0,0.0,79910.0,70745.0,0.604,0.535,29692.0,0.225,11344.0,0.086
48491,Williamson County,Texas,TX,54370,8407,457034,230000,590551,172125,661,580.0,483.0,10.0,119.0,101.0,1.0,487947.0,425099.0,0.826,0.72,203921.0,0.345,103266.0,0.175
48497,Wise County,Texas,TX,5687,354,51049,12480,69984,19588,24,117.0,70.0,1.0,21.0,13.0,0.0,31593.0,27853.0,0.451,0.398,10249.0,0.146,3603.0,0.051
49005,Cache County,Utah,UT,27824,1502,72266,31206,128289,41879,0,179.0,85.0,2.0,12.0,3.0,1.0,90183.0,77707.0,0.703,0.606,37043.0,0.289,15804.0,0.123
49011,Davis County,Utah,UT,36535,2739,222703,91058,355481,120715,57,343.0,154.0,0.0,26.0,14.0,1.0,271672.0,248097.0,0.764,0.698,128574.0,0.362,54070.0,0.152
49035,Salt Lake County,Utah,UT,120680,13307,768693,298703,1160437,412964,1486,2734.0,1898.0,54.0,313.0,212.0,3.0,954882.0,848782.0,0.823,0.731,477343.0,0.411,224458.0,0.193
49045,Tooele County,Utah,UT,7621,179,47722,10693,72259,24901,0,28.0,13.0,0.0,4.0,2.0,0.0,50097.0,44658.0,0.693,0.618,20587.0,0.285,7907.0,0.109
49049,Utah County,Utah,UT,122539,9173,359974,159049,636235,224622,482,904.0,485.0,4.0,70.0,40.0,2.0,440316.0,384937.0,0.692,0.605,168259.0,0.264,60867.0,0.096
49053,Washington County,Utah,UT,19323,1433,130774,47918,177556,51382,78,325.0,252.0,5.0,30.0,16.0,1.0,107920.0,96407.0,0.608,0.543,46832.0,0.264,18442.0,0.104
49057,Weber County,Utah,UT,27055,2079,171613,49293,260213,87114,116,553.0,335.0,4.0,34.0,15.0,0.0,183095.0,164889.0,0.704,0.634,79015.0,0.304,33407.0,0.128
50007,Chittenden County,Vermont,VT,25778,4002,114817,69809,163774,40113,20,517.0,420.0,2.0,42.0,36.0,0.0,148501.0,139122.0,0.907,0.849,109566.0,0.669,0.0,0.0
51003,Albemarle County,Virginia,VA,13901,2901,78971,47262,109330,25650,21,158.0,99.0,4.0,26.0,10.0,0.0,99170.0,91256.0,0.907,0.835,0.0,0.0,0.0,0.0
51013,Arlington County,Virginia,VA,19433,12279,172399,134843,236842,67171,128,483.0,295.0,17.0,32.0,14.0,0.0,241261.0,217152.0,0.95,0.917,0.0,0.0,0.0,0.0
51015,Augusta County,Virginia,VA,5779,630,58343,14068,75558,24715,30,154.0,114.0,1.0,14.0,10.0,1.0,47851.0,45069.0,0.633,0.596,0.0,0.0,0.0,0.0
51019,Bedford County,Virginia,VA,5984,1382,59379,22221,78997,22365,75,28.0,13.0,0.0,6.0,4.0,0.0,47811.0,43987.0,0.605,0.557,0.0,0.0,0.0,0.0
51041,Chesterfield County,Virginia,VA,33506,4359,256793,118203,352802,100827,381,926.0,721.0,22.0,92.0,60.0,2.0,281090.0,256916.0,0.797,0.728,0.0,0.0,0.0,0.0
51059,Fairfax County,Virginia,VA,96713,21136,783879,513132,1147532,263441,1290,1604.0,1099.0,44.0,229.0,151.0,1.0,1061832.0,961987.0,0.925,0.838,0.0,0.0,0.0,0.0
51061,Fauquier County,Virginia,VA,6388,606,51678,21426,71222,16728,21,66.0,27.0,0.0,10.0,4.0,0.0,58363.0,54243.0,0.819,0.762,0.0,0.0,0.0,0.0
51069,Frederick County,Virginia,VA,6918,651,66805,21857,89313,26954,53,0.0,0.0,0.0,0.0,0.0,0.0,59949.0,54522.0,0.671,0.61,0.0,0.0,0.0,0.0
51085,Hanover County,Virginia,VA,9793,2272,79173,35717,107766,29306,68,254.0,219.0,12.0,30.0,13.0,2.0,83586.0,78448.0,0.776,0.728,0.0,0.0,0.0,0.0
51087,Henrico County,Virginia,VA,25891,2415,235415,113215,330818,93267,616,991.0,657.0,11.0,74.0,52.0,1.0,262972.0,242209.0,0.795,0.732,0.0,0.0,0.0,0.0
51095,James City County,Virginia,VA,5878,1046,59692,30462,76523,21471,25,184.0,121.0,6.0,31.0,13.0,2.0,68031.0,62390.0,0.889,0.815,0.0,0.0,0.0,0.0
51107,Loudoun County,Virginia,VA,35228,7351,282964,182901,413538,98652,177,275.0,177.0,7.0,32.0,21.0,0.0,359839.0,330884.0,0.87,0.8,0.0,0.0,0.0,0.0
51121,Montgomery County,Virginia,VA,30192,3805,54183,26910,98535,25406,0,264.0,154.0,5.0,22.0,18.0,1.0,60723.0,54647.0,0.616,0.555,0.0,0.0,0.0,0.0
51153,Prince William County,Virginia,VA,44738,5803,314332,138002,470335,128929,447,255.0,155.0,7.0,27.0,17.0,0.0,411813.0,377001.0,0.876,0.802,0.0,0.0,0.0,0.0
51161,Roanoke County,Virginia,VA,7999,1416,70151,25419,94186,28556,86,0.0,0.0,0.0,0.0,0.0,0.0,71648.0,66528.0,0.761,0.706,0.0,0.0,0.0,0.0
51165,Rockingham County,Virginia,VA,8369,654,58777,16915,81948,19329,26,0.0,0.0,0.0,0.0,0.0,0.0,49622.0,46702.0,0.606,0.57,0.0,0.0,0.0,0.0
51177,Spotsylvania County,Virginia,VA,12456,1679,98872,33436,136215,35622,58,141.0,88.0,2.0,12.0,4.0,0.0,92347.0,84297.0,0.678,0.619,0.0,0.0,0.0,0.0
51179,Stafford County,Virginia,VA,15653,2205,105357,46537,152882,42534,26,174.0,46.0,1.0,6.0,3.0,0.0,114075.0,102448.0,0.746,0.67,0.0,0.0,0.0,0.0
51199,York County,Virginia,VA,6806,1209,48208,24104,68280,14008,0,0.0,0.0,0.0,0.0,0.0,0.0,62828.0,58642.0,0.92,0.859,0.0,0.0,0.0,0.0
51510,Alexandria city,Virginia,VA,9405,2994,118226,82656,159428,45859,24,345.0,233.0,11.0,36.0,22.0,2.0,144722.0,127536.0,0.908,0.8,0.0,0.0,0.0,0.0
51550,Chesapeake city,Virginia,VA,20059,3096,172265,60218,244835,64851,243,310.0,238.0,7.0,22.0,18.0,1.0,210551.0,193318.0,0.86,0.79,0.0,0.0,0.0,0.0
51650,Hampton city,Virginia,VA,15554,1360,93098,27932,134510,39066,118,221.0,93.0,2.0,24.0,7.0,0.0,123145.0,115089.0,0.916,0.856,0.0,0.0,0.0,0.0
51680,Lynchburg city,Virginia,VA,21362,2810,42958,15781,82168,24666,76,606.0,388.0,13.0,30.0,30.0,1.0,42811.0,39203.0,0.521,0.477,0.0,0.0,0.0,0.0
51700,Newport News city,Virginia,VA,21925,1927,120011,34063,179225,50226,152,430.0,370.0,0.0,78.0,50.0,0.0,137042.0,125309.0,0.765,0.699,0.0,0.0,0.0,0.0
51710,Norfolk city,Virginia,VA,36162,4294,150042,48221,242742,54373,201,1225.0,991.0,14.0,135.0,78.0,1.0,250949.0,242398.0,0.95,0.95,0.0,0.0,0.0,0.0
51740,Portsmouth city,Virginia,VA,11563,1298,62986,14152,94398,26852,104,187.0,140.0,6.0,21.0,16.0,1.0,68597.0,62717.0,0.727,0.664,0.0,0.0,0.0,0.0
51760,Richmond city,Virginia,VA,31256,4707,159331,73017,230436,61735,236,906.0,734.0,19.0,130.0,119.0,4.0,153526.0,138889.0,0.666,0.603,0.0,0.0,0.0,0.0
51770,Roanoke city,Virginia,VA,7917,1247,68025,20811,99143,28536,94,756.0,544.0,19.0,95.0,68.0,3.0,66533.0,60259.0,0.671,0.608,0.0,0.0,0.0,0.0
51800,Suffolk city,Virginia,VA,8721,935,66740,21901,92108,24649,43,181.0,164.0,3.0,16.0,12.0,1.0,67245.0,60893.0,0.73,0.661,0.0,0.0,0.0,0.0
51810,Virginia Beach city,Virginia,VA,39444,6290,317266,127788,449974,116549,496,517.0,421.0,9.0,79.0,26.0,1.0,382726.0,357281.0,0.851,0.794,0.0,0.0,0.0,0.0
53005,Benton County,Washington,WA,18629,1828,139189,45600,204390,62618,165,514.0,349.0,9.0,31.0,20.0,0.0,133436.0,120772.0,0.653,0.591,62751.0,0.307,31524.0,0.154
53007,Chelan County,Washington,WA,6264,1052,56004,19840,77200,24324,0,162.0,132.0,6.0,9.0,8.0,1.0,61726.0,56270.0,0.8,0.729,30304.0,0.393,13917.0,0.18
53009,Clallam County,Washington,WA,4147,103,60977,20155,77331,16114,10,62.0,51.0,3.0,4.0,4.0,0.0,60096.0,54939.0,0.777,0.71,36971.0,0.478,23828.0,0.308
53011,Clark County,Washington,WA,41456,5195,361084,118263,488241,113396,648,515.0,478.0,12.0,43.0,41.0,1.0,373109.0,334525.0,0.764,0.685,193047.0,0.395,113639.0,0.233
53015,Cowlitz County,Washington,WA,8545,288,78541,13036,110593,27547,130,75.0,75.0,3.0,7.0,7.0,0.0,74374.0,67940.0,0.673,0.614,36681.0,0.332,20594.0,0.186
53021,Franklin County,Washington,WA,10435,346,58396,10933,95222,37042,0,35.0,13.0,1.0,6.0,0.0,1.0,58729.0,52673.0,0.617,0.553,23205.0,0.244,9244.0,0.097
53025,Grant County,Washington,WA,9653,0,62938,11102,97733,32449,0,81.0,55.0,1.0,10.0,10.0,1.0,63148.0,57558.0,0.646,0.589,25880.0,0.265,9889.0,0.101
53027,Grays Harbor County,Washington,WA,4852,425,56960,11604,75061,20689,0,57.0,54.0,3.0,4.0,4.0,1.0,52055.0,47773.0,0.694,0.636,25503.0,0.34,12675.0,0.169
53029,Island County,Washington,WA,6994,560,64849,23569,85141,14066,0,33.0,15.0,0.0,4.0,1.0,0.0,77214.0,67746.0,0.907,0.796,39870.0,0.468,23380.0,0.275
53033,King County,Washington,WA,186980,53151,1644114,924513,2252782,558113,3431,3982.0,3462.0,115.0,428.0,345.0,10.0,2150280.0,1935760.0,0.95,0.859,1298920.0,0.577,814575.0,0.362
53035,Kitsap County,Washington,WA,26415,1734,197506,71434,271473,53960,138,305.0,265.0,7.0,24.0,19.0,0.0,227809.0,201975.0,0.839,0.744,121565.0,0.448,74343.0,0.274
53041,Lewis County,Washington,WA,6511,246,60810,12959,80707,21062,23,98.0,70.0,2.0,4.0,3.0,0.0,47831.0,43156.0,0.593,0.535,21224.0,0.263,10721.0,0.133
53045,Mason County,Washington,WA,4357,669,50526,12330,66768,16066,0,22.0,18.0,2.0,4.0,3.0,0.0,47594.0,42643.0,0.713,0.639,23403.0,0.351,13617.0,0.204
53053,Pierce County,Washington,WA,83047,9374,633438,192638,904980,248772,1299,1401.0,1252.0,38.0,186.0,168.0,3.0,693954.0,628790.0,0.767,0.695,336438.0,0.372,175846.0,0.194
53057,Skagit County,Washington,WA,8499,728,95317,28518,129205,29171,11,198.0,173.0,6.0,11.0,9.0,0.0,99678.0,90431.0,0.771,0.7,54244.0,0.42,31227.0,0.242
53061,Snohomish County,Washington,WA,61849,9878,594717,228980,822083,208557,1032,803.0,774.0,25.0,49.0,39.0,1.0,664979.0,608953.0,0.809,0.741,375671.0,0.457,209503.0,0.255
53063,Spokane County,Washington,WA,50771,5146,381794,130510,522798,156764,1359,1164.0,953.0,27.0,77.0,72.0,1.0,374252.0,337337.0,0.716,0.645,179878.0,0.344,97418.0,0.186
53067,Thurston County,Washington,WA,23241,2855,214037,78658,290536,64353,209,525.0,413.0,16.0,38.0,28.0,3.0,237588.0,213353.0,0.818,0.734,127624.0,0.439,76205.0,0.262
53073,Whatcom County,Washington,WA,31267,5300,157171,63565,229247,49671,41,220.0,201.0,13.0,17.0,17.0,1.0,193336.0,172683.0,0.843,0.753,104172.0,0.454,60996.0,0.266
53077,Yakima County,Washington,WA,24940,1987,158000,29919,250873,84353,460,221.0,206.0,8.0,9.0,8.0,0.0,184420.0,164071.0,0.735,0.654,78556.0,0.313,36529.0,0.146
54003,Berkeley County,West Virginia,WV,9748,1206,90407,21717,119171,45521,44,182.0,117.0,7.0,20.0,10.0,0.0,83188.0,69107.0,0.698,0.58,28853.0,0.242,14579.0,0.122
54011,Cabell County,West Virginia,WV,13179,2048,61421,21586,91945,34377,138,680.0,576.0,12.0,88.0,83.0,0.0,66359.0,57590.0,0.722,0.626,30127.0,0.328,12591.0,0.137
54033,Harrison County,West Virginia,WV,5004,648,46201,13648,67256,26477,74,264.0,215.0,10.0,20.0,17.0,0.0,39905.0,36303.0,0.593,0.54,18676.0,0.278,7914.0,0.118
54039,Kanawha County,West Virginia,WV,13898,1474,127313,38120,178124,59737,474,936.0,837.0,24.0,132.0,115.0,4.0,134669.0,120616.0,0.756,0.677,66298.0,0.372,26666.0,0.15
54061,Monongalia County,West Virginia,WV,23681,4905,65946,32349,105612,31954,36,772.0,683.0,16.0,110.0,78.0,1.0,72853.0,65091.0,0.69,0.616,35866.0,0.34,16414.0,0.155
54081,Raleigh County,West Virginia,WV,6041,78,51508,11751,73361,31030,113,252.0,204.0,6.0,35.0,29.0,1.0,45632.0,40609.0,0.622,0.554,18417.0,0.251,6521.0,0.089
54107,Wood County,West Virginia,WV,6250,268,59851,14759,83518,28407,155,259.0,204.0,5.0,18.0,10.0,1.0,59319.0,51646.0,0.71,0.618,22982.0,0.275,9983.0,0.12
55009,Brown County,Wisconsin,WI,24892,3787,183873,59584,264542,104052,286,961.0,509.0,4.0,101.0,76.0,0.0,192233.0,179099.0,0.727,0.677,109823.0,0.415,55337.0,0.209
55017,Chippewa County,Wisconsin,WI,4688,255,48224,10614,64658,22431,14,53.0,20.0,0.0,0.0,0.0,0.0,40424.0,38114.0,0.625,0.589,23589.0,0.365,12347.0,0.191
55025,Dane County,Wisconsin,WI,80915,21223,377099,209883,546695,182071,262,1345.0,1210.0,23.0,115.0,109.0,1.0,525490.0,477642.0,0.95,0.874,338929.0,0.62,225692.0,0.413
55027,Dodge County,Wisconsin,WI,6392,670,65027,12820,87839,33342,138,82.0,52.0,13.0,9.0,2.0,0.0,50828.0,47551.0,0.579,0.541,28676.0,0.326,15348.0,0.175
55035,Eau Claire County,Wisconsin,WI,17079,2695,68765,29038,104646,37033,35,399.0,272.0,6.0,32.0,25.0,1.0,70811.0,67027.0,0.677,0.641,43266.0,0.413,23593.0,0.225
55039,Fond du Lac County,Wisconsin,WI,8653,1022,73820,15926,103403,39695,45,134.0,98.0,3.0,18.0,10.0,0.0,65217.0,59933.0,0.631,0.58,35639.0,0.345,18040.0,0.174
55055,Jefferson County,Wisconsin,WI,9560,608,59749,15947,84769,27199,49,20.0,18.0,3.0,2.0,1.0,1.0,54104.0,50519.0,0.638,0.596,30839.0,0.364,16349.0,0.193
55059,Kenosha County,Wisconsin,WI,16385,1788,115531,31154,169561,57360,377,384.0,193.0,3.0,46.0,25.0,1.0,119611.0,107198.0,0.705,0.632,58068.0,0.342,28695.0,0.169
55063,La Crosse County,Wisconsin,WI,19749,3106,77848,27140,118016,44083,0,430.0,338.0,5.0,29.0,19.0,0.0,91384.0,85167.0,0.774,0.722,55884.0,0.474,33534.0,0.284
55071,Manitowoc County,Wisconsin,WI,6410,999,59049,14262,78981,25453,21,114.0,40.0,0.0,8.0,5.0,0.0,53217.0,49519.0,0.674,0.627,30401.0,0.385,15958.0,0.202
55073,Marathon County,Wisconsin,WI,9746,1341,97403,28518,135692,50230,297,351.0,268.0,3.0,42.0,36.0,0.0,92033.0,84594.0,0.678,0.623,48798.0,0.36,23771.0,0.175
55079,Milwaukee County,Wisconsin,WI,89209,12797,613220,211209,945726,345616,2146,2621.0,2163.0,23.0,406.0,322.0,3.0,720210.0,642501.0,0.762,0.679,364618.0,0.386,195040.0,0.206
55087,Outagamie County,Wisconsin,WI,15856,2143,132574,47549,187885,65150,146,375.0,285.0,7.0,31.0,22.0,0.0,135518.0,125634.0,0.721,0.669,77634.0,0.413,39550.0,0.211
55089,Ozaukee County,Wisconsin,WI,7378,641,66295,32932,89221,28172,0,159.0,101.0,1.0,33.0,13.0,0.0,72499.0,66693.0,0.813,0.748,42724.0,0.479,23147.0,0.259
55097,Portage County,Wisconsin,WI,11723,801,45678,14275,70772,23204,0,57.0,35.0,0.0,5.0,3.0,0.0,51192.0,46189.0,0.723,0.653,27393.0,0.387,15546.0,0.22
55101,Racine County,Wisconsin,WI,17569,2242,133930,42414,196311,71979,399,287.0,213.0,3.0,26.0,18.0,0.0,135518.0,124037.0,0.69,0.632,72032.0,0.367,36725.0,0.187
55105,Rock County,Wisconsin,WI,14234,1381,113367,27784,163354,56186,104,220.0,181.0,7.0,26.0,15.0,1.0,129203.0,117513.0,0.791,0.719,68439.0,0.419,33776.0,0.207
55109,St. Croix County,Wisconsin,WI,7412,1173,66560,26510,90687,31279,0,92.0,29.0,0.0,1.0,1.0,0.0,55227.0,48520.0,0.609,0.535,26918.0,0.297,16398.0,0.181
55111,Sauk County,Wisconsin,WI,4644,401,46683,12638,64442,21294,0,69.0,47.0,1.0,9.0,2.0,0.0,45417.0,42303.0,0.705,0.656,27326.0,0.424,15988.0,0.248
55117,Sheboygan County,Wisconsin,WI,9571,1839,83267,22924,115340,39833,128,198.0,108.0,0.0,23.0,14.0,1.0,80045.0,74635.0,0.694,0.647,44484.0,0.386,22644.0,0.196
55127,Walworth County,Wisconsin,WI,14184,2126,70973,23271,103868,33750,70,79.0,51.0,1.0,13.0,9.0,0.0,64821.0,59012.0,0.624,0.568,34086.0,0.328,18401.0,0.177
55131,Washington County,Wisconsin,WI,10876,1032,98749,33989,136034,47309,72,126.0,69.0,0.0,12.0,7.0,0.0,86921.0,81134.0,0.639,0.596,48754.0,0.358,24349.0,0.179
55133,Waukesha County,Wisconsin,WI,30602,5903,294850,143598,404198,141207,762,642.0,386.0,7.0,77.0,40.0,1.0,319939.0,294057.0,0.792,0.728,179816.0,0.445,91072.0,0.225
55139,Winnebago County,Wisconsin,WI,19998,2150,116840,33586,171907,64589,137,296.0,181.0,1.0,27.0,13.0,0.0,118806.0,109922.0,0.691,0.639,69937.0,0.407,36461.0,0.212
55141,Wood County,Wisconsin,WI,5143,480,52971,12796,72999,27518,47,263.0,223.0,4.0,30.0,25.0,0.0,51308.0,46843.0,0.703,0.642,28265.0,0.387,15692.0,0.215
56021,Laramie County,Wyoming,WY,8508,759,69787,19803,99500,31964,44,182.0,140.0,3.0,15.0,6.0,0.0,67415.0,59013.0,0.678,0.593,26241.0,0.264,12525.0,0.126
56025,Natrona County,Wyoming,WY,5726,212,55389,17478,79858,25982,108,125.0,125.0,5.0,5.0,5.0,0.0,42719.0,38143.0,0.535,0.478,18098.0,0.227,8044.0,0.101
